Year,Round,Team,Player,Score,Opposition,Venue
2014,2,COL,Heritier Lumumba,87,SYD,Olympic
2014,2,CAR,Mitch Robinson,86,RIC,MCG
2014,2,FRE,Michael Walters,86,GCS,Domain
2014,2,GWS,Toby Greene,86,STK,Etihad
2014,2,CAR,Tom Bell,86,RIC,MCG
2014,2,GCS,Dion Prestia,86,FRE,Domain
2014,2,RIC,David Astbury,85,CAR,MCG
2014,2,FRE,Michael Johnson,85,GCS,Domain
2014,2,NM,Leigh Adams,84,WB,Etihad
2014,2,MEL,Jack Watts,84,WCE,MCG
2014,2,WCE,Mark LeCras,83,MEL,MCG
2014,2,PA,Matthew Lobbe,83,ADE,Adelaide
2014,2,BL,James Aish,83,GEE,Gabba
2014,2,WB,Jack Macrae,82,NM,Etihad
2014,2,ESS,Heath Hocking,82,HAW,Etihad
2014,2,HAW,Cyril Rioli,82,ESS,Etihad
2014,2,ADE,Eddie Betts,82,PA,Adelaide
2014,2,NM,Scott D Thompson,82,WB,Etihad
2014,2,WCE,Jamie Cripps,82,MEL,MCG
2014,2,CAR,Dale Thomas,81,RIC,MCG
2014,2,HAW,Josh Gibson,81,ESS,Etihad
2014,2,HAW,Liam Shiels,81,ESS,Etihad
2014,2,RIC,Bachar Houli,81,CAR,MCG
2014,2,SYD,Sam Reid,81,COL,Olympic
2014,2,FRE,Tendai Mzungu,80,GCS,Domain
2014,2,ADE,Patrick Dangerfield,80,PA,Adelaide
2014,2,GCS,Steven May,80,FRE,Domain
2014,2,NM,Shaun Atley,80,WB,Etihad
2014,2,GCS,Gary Ablett,80,FRE,Domain
2014,2,SYD,Luke Parker,79,COL,Olympic
2014,2,RIC,Trent Cotchin,79,CAR,MCG
2014,2,STK,Lenny Hayes,79,GWS,Etihad
2014,2,FRE,Matt de Boer,79,GCS,Domain
2014,2,RIC,Shaun Hampson,79,CAR,MCG
2014,2,BL,Sam Mayes,79,GEE,Gabba
2014,2,CAR,Robert Warnock,79,RIC,MCG
2014,2,CAR,Andrejs Everitt,79,RIC,MCG
2014,2,WB,Robert Murphy,78,NM,Etihad
2014,2,COL,Jamie Elliott,78,SYD,Olympic
2014,2,RIC,Nick Vlastuin,78,CAR,MCG
2014,2,COL,Brodie Grundy,77,SYD,Olympic
2014,2,MEL,Alexis Georgiou,77,WCE,MCG
2014,2,GCS,Jaeger O'Meara,77,FRE,Domain
2014,2,ESS,Patrick Ambrose,77,HAW,Etihad
2014,2,WB,Liam Picken,77,NM,Etihad
2014,2,GWS,Curtly Hampton,76,STK,Etihad
2014,2,FRE,Lee Spurr,76,GCS,Domain
2014,2,COL,Travis Cloke,76,SYD,Olympic
2014,2,CAR,Dylan Buckley,76,RIC,MCG
2014,2,WCE,Jack Darling,76,MEL,MCG
2014,2,SYD,Nick Malceski,75,COL,Olympic
2014,2,NM,Brad McKenzie,75,WB,Etihad
2014,2,MEL,Jack Grimes,75,WCE,MCG
2014,2,PA,Justin Westhoff,75,ADE,Adelaide
2014,2,STK,Sam Gilbert,75,GWS,Etihad
2014,2,COL,Luke Ball,75,SYD,Olympic
2014,2,RIC,Brett Deledio,74,CAR,MCG
2014,2,NM,Luke McDonald,74,WB,Etihad
2014,2,PA,Jared Polec,74,ADE,Adelaide
2014,2,HAW,Paul Puopolo,74,ESS,Etihad
2014,2,COL,Clinton Young,74,SYD,Olympic
2014,2,MEL,Matt Jones,74,WCE,MCG
2014,2,GWS,Tomas Bugg,74,STK,Etihad
2014,2,HAW,Isaac Smith,73,ESS,Etihad
2014,2,ESS,Martin Gleeson,73,HAW,Etihad
2014,2,RIC,Shaun Grigg,73,CAR,MCG
2014,2,SYD,Lance Franklin,73,COL,Olympic
2014,2,GCS,Tom Nicholls,73,FRE,Domain
2014,2,GEE,Hamish McIntosh,73,BL,Gabba
2014,2,MEL,Lynden Dunn,72,WCE,MCG
2014,2,ESS,Ben Howlett,72,HAW,Etihad
2014,2,GWS,Jonathan Giles,72,STK,Etihad
2014,2,COL,Ben Sinclair,72,SYD,Olympic
2014,2,STK,Luke Dunstan,72,GWS,Etihad
2014,2,GCS,Kade Kolodjashnij,72,FRE,Domain
2014,2,MEL,Jack Trengove,71,WCE,MCG
2014,2,BL,Daniel Rich,71,GEE,Gabba
2014,2,PA,Jasper Pittard,71,ADE,Adelaide
2014,2,ADE,Brent Reilly,71,PA,Adelaide
2014,2,RIC,Ben Griffiths,71,CAR,MCG
2014,2,GEE,Jimmy Bartel,71,BL,Gabba
2014,2,HAW,Jack Gunston,71,ESS,Etihad
2014,2,NM,Aaron Black,70,WB,Etihad
2014,2,BL,Matthew Leuenberger,70,GEE,Gabba
2014,2,GCS,Jarrod Harbrow,70,FRE,Domain
2014,2,STK,Jarryn Geary,70,GWS,Etihad
2014,2,CAR,Lachie Henderson,70,RIC,MCG
2014,2,SYD,Nick Smith,69,COL,Olympic
2014,2,STK,Luke Delaney,69,GWS,Etihad
2014,2,WCE,Sharrod Wellingham,69,MEL,MCG
2014,2,RIC,Shane Edwards,69,CAR,MCG
2014,2,GWS,Adam Treloar,69,STK,Etihad
2014,2,WB,Lachie Hunter,68,NM,Etihad
2014,2,SYD,Harry Cunningham,68,COL,Olympic
2014,2,GWS,Jeremy Cameron,68,STK,Etihad
2014,2,CAR,Jeff Garlett,68,RIC,MCG
2014,2,COL,Dane Swan,68,SYD,Olympic
2014,2,STK,James Gwilt,68,GWS,Etihad
2014,2,RIC,Jack Riewoldt,68,CAR,MCG
2014,2,STK,Eli Templeton,68,GWS,Etihad
2014,2,PA,Matthew Broadbent,68,ADE,Adelaide
2014,2,MEL,Rohan Bail,67,WCE,MCG
2014,2,ADE,Sam Jacobs,67,PA,Adelaide
2014,2,NM,Ben Cunnington,67,WB,Etihad
2014,2,PA,Travis Boak,67,ADE,Adelaide
2014,2,NM,Jack Ziebell,67,WB,Etihad
2014,2,BL,Lewis Taylor,67,GEE,Gabba
2014,2,WB,Dale Morris,67,NM,Etihad
2014,2,HAW,Matthew Suckling,67,ESS,Etihad
2014,2,BL,Mitch Golby,67,GEE,Gabba
2014,2,SYD,Heath Grundy,67,COL,Olympic
2014,2,RIC,Chris Newman,66,CAR,MCG
2014,2,HAW,Jordan Lewis,66,ESS,Etihad
2014,2,GEE,Cameron Guthrie,66,BL,Gabba
2014,2,WCE,Elliot Yeo,66,MEL,MCG
2014,2,COL,Tom Langdon,66,SYD,Olympic
2014,2,NM,Drew Petrie,66,WB,Etihad
2014,2,GWS,Nick Haynes,65,STK,Etihad
2014,2,BL,Jonathan Brown,65,GEE,Gabba
2014,2,WCE,Callum Sinclair,65,MEL,MCG
2014,2,WCE,Nic Naitanui,65,MEL,MCG
2014,2,STK,Nathan Wright,65,GWS,Etihad
2014,2,ADE,Mitch Grigg,65,PA,Adelaide
2014,2,BL,Ryan Lester,65,GEE,Gabba
2014,2,COL,Jarryd Blair,65,SYD,Olympic
2014,2,ADE,Sam Shaw,64,PA,Adelaide
2014,2,RIC,Reece Conca,64,CAR,MCG
2014,2,SYD,Dane Rampe,64,COL,Olympic
2014,2,COL,Alan Toovey,64,SYD,Olympic
2014,2,GEE,Harry Taylor,64,BL,Gabba
2014,2,NM,Todd Goldstein,63,WB,Etihad
2014,2,ESS,Joe Daniher,63,HAW,Etihad
2014,2,ADE,David Mackay,63,PA,Adelaide
2014,2,MEL,Shannon Byrnes,62,WCE,MCG
2014,2,WCE,Eric Mackenzie,62,MEL,MCG
2014,2,RIC,Ty Vickery,62,CAR,MCG
2014,2,GCS,Aaron Hall,61,FRE,Domain
2014,2,GCS,Sam Day,61,FRE,Domain
2014,2,CAR,Bryce Gibbs,61,RIC,MCG
2014,2,ESS,Kyle Hardingham,61,HAW,Etihad
2014,2,GCS,Danny Stanley,61,FRE,Domain
2014,2,PA,Robbie Gray,61,ADE,Adelaide
2014,2,GCS,Brandon Matera,61,FRE,Domain
2014,2,BL,Daniel Merrett,60,GEE,Gabba
2014,2,SYD,Kieren Jack,60,COL,Olympic
2014,2,COL,Tyson Goldsack,59,SYD,Olympic
2014,2,WB,Shaun Higgins,59,NM,Etihad
2014,2,STK,Rhys Stanley,58,GWS,Etihad
2014,2,WB,Easton Wood,58,NM,Etihad
2014,2,COL,Brent Macaffer,58,SYD,Olympic
2014,2,BL,Josh Green,58,GEE,Gabba
2014,2,GEE,Tom Hawkins,57,BL,Gabba
2014,2,HAW,Luke Breust,57,ESS,Etihad
2014,2,ADE,Ben Rutten,57,PA,Adelaide
2014,2,RIC,Troy Chaplin,57,CAR,MCG
2014,2,ESS,Mark Baguley,57,HAW,Etihad
2014,2,WB,Lin Jong,57,NM,Etihad
2014,2,BL,Justin Clarke,56,GEE,Gabba
2014,2,GWS,Dylan Addison,56,STK,Etihad
2014,2,COL,Steele Sidebottom,56,SYD,Olympic
2014,2,ADE,Lewis Johnston,56,PA,Adelaide
2014,2,WB,Jordan Roughead,56,NM,Etihad
2014,2,ADE,Daniel Talia,56,PA,Adelaide
2014,2,GEE,Mitch Duncan,55,BL,Gabba
2014,2,GEE,Josh Caddy,55,BL,Gabba
2014,2,ADE,Sam Kerridge,54,PA,Adelaide
2014,2,WCE,Mitchell Brown,54,MEL,MCG
2014,2,GEE,Taylor Hunt,54,BL,Gabba
2014,2,NM,Daniel Wells,54,WB,Etihad
2014,2,NM,Aaron Mullett,54,WB,Etihad
2014,2,PA,Tom Jonas,54,ADE,Adelaide
2014,2,ESS,Michael Hurley,54,HAW,Etihad
2014,2,CAR,Troy Menzel,54,RIC,MCG
2014,2,STK,Tom Curren,54,GWS,Etihad
2014,2,ADE,Luke Brown,54,PA,Adelaide
2014,2,NM,Levi Greenwood,54,WB,Etihad
2014,2,NM,Jamie Macmillan,54,WB,Etihad
2014,2,HAW,David Hale,54,ESS,Etihad
2014,2,WCE,Brad Sheppard,54,MEL,MCG
2014,2,STK,Josh Saunders,53,GWS,Etihad
2014,2,FRE,Danyle Pearce,53,GCS,Domain
2014,2,STK,Beau Maister,53,GWS,Etihad
2014,2,COL,Jack Frost,52,SYD,Olympic
2014,2,MEL,Jeremy Howe,52,WCE,MCG
2014,2,ADE,Matthew Wright,52,PA,Adelaide
2014,2,SYD,Gary Rohan,52,COL,Olympic
2014,2,BL,Jed Adcock,52,GEE,Gabba
2014,2,HAW,Jarryd Roughead,52,ESS,Etihad
2014,2,FRE,Chris Mayne,51,GCS,Domain
2014,2,BL,Jordan Lisle,51,GEE,Gabba
2014,2,WCE,Dean Cox,51,MEL,MCG
2014,2,PA,Matt White,51,ADE,Adelaide
2014,2,GWS,Jacob Townsend,50,STK,Etihad
2014,2,SYD,Ted Richards,50,COL,Olympic
2014,2,GWS,Heath Shaw,50,STK,Etihad
2014,2,BL,Marco Paparone,50,GEE,Gabba
2014,2,NM,Daniel Currie,49,WB,Etihad
2014,2,CAR,David Ellard,49,RIC,MCG
2014,2,MEL,Tom McDonald,49,WCE,MCG
2014,2,FRE,Cameron Sutcliffe,48,GCS,Domain
2014,2,PA,Jackson Trengove,48,ADE,Adelaide
2014,2,HAW,Kyle Cheney,48,ESS,Etihad
2014,2,COL,Jesse White,48,SYD,Olympic
2014,2,PA,Dom Cassisi,48,ADE,Adelaide
2014,2,FRE,Hayden Ballantyne,48,GCS,Domain
2014,2,WCE,Darren Glass,48,MEL,MCG
2014,2,RIC,Jake King,48,CAR,MCG
2014,2,PA,Jack Hombsch,48,ADE,Adelaide
2014,2,GCS,Sean Lemmens,48,FRE,Domain
2014,2,WCE,Scott Selwood,48,MEL,MCG
2014,2,SYD,Tom Derickx,47,COL,Olympic
2014,2,GCS,Tom J Lynch,47,FRE,Domain
2014,2,HAW,Grant Birchall,47,ESS,Etihad
2014,2,GEE,Mark Blicavs,47,BL,Gabba
2014,2,MEL,Cameron Pedersen,47,WCE,MCG
2014,2,CAR,Zach Tuohy,47,RIC,MCG
2014,2,HAW,Will Langford,46,ESS,Etihad
2014,2,WB,Stewart Crameri,46,NM,Etihad
2014,2,FRE,Luke McPharlin,46,GCS,Domain
2014,2,HAW,Luke Hodge,45,ESS,Etihad
2014,2,GWS,Sam Frost,45,STK,Etihad
2014,2,BL,Trent West,45,GEE,Gabba
2014,2,GWS,Lachie Plowman,45,STK,Etihad
2014,2,WB,Ryan Griffen,45,NM,Etihad
2014,2,FRE,Matthew Pavlich,44,GCS,Domain
2014,2,GCS,Charlie Dixon,44,FRE,Domain
2014,2,PA,Jarman Impey,44,ADE,Adelaide
2014,2,GWS,Lachie Whitfield,44,STK,Etihad
2014,2,SYD,Ryan O'Keefe,44,COL,Olympic
2014,2,GEE,Tom Lonergan,43,BL,Gabba
2014,2,GEE,Lincoln McCarthy,43,BL,Gabba
2014,2,WCE,Jamie Bennell,43,MEL,MCG
2014,2,SYD,Rhyce Shaw,43,COL,Olympic
2014,2,GCS,Greg Broughton,43,FRE,Domain
2014,2,FRE,Tommy Sheridan,43,GCS,Domain
2014,2,GEE,Corey Enright,43,BL,Gabba
2014,2,WB,Liam Jones,43,NM,Etihad
2014,2,BL,Joel Patfull,42,GEE,Gabba
2014,2,ADE,James Podsiadly,42,PA,Adelaide
2014,2,PA,John Butcher,42,ADE,Adelaide
2014,2,GWS,Josh Kelly,41,STK,Etihad
2014,2,GCS,Clay Cameron,41,FRE,Domain
2014,2,NM,Nathan Grima,41,WB,Etihad
2014,2,CAR,Simon White,41,RIC,MCG
2014,2,WB,Jason Johannisen,41,NM,Etihad
2014,2,GEE,George Horlin-Smith,41,BL,Gabba
2014,2,WB,Jake Stringer,40,NM,Etihad
2014,2,MEL,Viv Michie,39,WCE,MCG
2014,2,FRE,Nick Suban,38,GCS,Domain
2014,2,FRE,Ryan Crowley,38,GCS,Domain
2014,2,ESS,Patrick Ryder,37,HAW,Etihad
2014,2,HAW,Jonathan Simpkin,36,ESS,Etihad
2014,2,ESS,Zach Merrett,35,HAW,Etihad
2014,2,GWS,Josh Hunt,34,STK,Etihad
2014,2,HAW,Angus Litherland,34,ESS,Etihad
2014,2,CAR,Sam Rowe,34,RIC,MCG
2014,2,GEE,Dawson Simpson,34,BL,Gabba
2014,2,MEL,Jay Kennedy-Harris,33,WCE,MCG
2014,2,GCS,Rory Thompson,33,FRE,Domain
2014,2,RIC,Nathan Foley,33,CAR,MCG
2014,2,ADE,Shaun McKernan,32,PA,Adelaide
2014,2,COL,Nathan J. Brown,31,SYD,Olympic
2014,2,FRE,Zac Dawson,31,GCS,Domain
2014,2,HAW,Taylor Duryea,30,ESS,Etihad
2014,2,CAR,Michael Jamison,30,RIC,MCG
2014,2,COL,Sam Dwyer,28,SYD,Olympic
2014,2,WB,Mitch Wallis,28,NM,Etihad
2014,2,PA,Alipate Carlile,27,ADE,Adelaide
2014,2,BL,Rohan Bewick,26,GEE,Gabba
2014,2,NM,Lindsay Thomas,26,WB,Etihad
2014,2,MEL,Jake Spencer,26,WCE,MCG
2014,2,SYD,Craig Bird,26,COL,Olympic
2014,2,COL,Taylor Adams,25,SYD,Olympic
2014,2,WB,Daniel Giansiracusa,25,NM,Etihad
2014,2,GCS,Matt Shaw,24,FRE,Domain
2014,2,CAR,Kane Lucas,24,RIC,MCG
2014,2,ADE,Jason Porplyzia,24,PA,Adelaide
2014,2,RIC,Dylan Grimes,23,CAR,MCG
2014,2,FRE,Jack Hannath,23,GCS,Domain
2014,2,GWS,Jonathon Patton,21,STK,Etihad
2014,2,STK,Dylan Roberton,20,GWS,Etihad
2014,2,GEE,Mitch Brown,20,BL,Gabba
2014,2,MEL,Jack Fitzpatrick,19,WCE,MCG
2014,2,CAR,Brock McLean,19,RIC,MCG
2014,2,STK,Shane Savage,19,GWS,Etihad
2014,2,RIC,Steven Morris,17,CAR,MCG
2014,2,HAW,Tim O'Brien,15,ESS,Etihad
2014,2,BL,Michael Close,14,GEE,Gabba
2014,2,GCS,Timmy Sumner,12,FRE,Domain
2014,2,WCE,Shannon Hurn,5,MEL,MCG
2014,3,GWS,Adam Treloar,159,MEL,Spotless
2014,3,BL,Tom Rockliff,157,GCS,Metricon
2014,3,NM,Levi Greenwood,147,PA,Etihad
2014,3,GCS,Gary Ablett,146,BL,Metricon
2014,3,HAW,Isaac Smith,142,FRE,MCG
2014,3,ESS,Paul Chapman,134,CAR,MCG
2014,3,ESS,Jackson Merrett,131,CAR,MCG
2014,3,WB,Jack Macrae,131,RIC,Etihad
2014,3,COL,Steele Sidebottom,126,GEE,MCG
2014,3,WB,Tom Liberatore,125,RIC,Etihad
2014,3,NM,Sam Gibson,124,PA,Etihad
2014,3,SYD,Luke Parker,121,ADE,Adelaide
2014,3,HAW,Sam Mitchell,121,FRE,MCG
2014,3,RIC,Dan Jackson,120,WB,Etihad
2014,3,NM,Ben Cunnington,120,PA,Etihad
2014,3,BL,Jack Redden,120,GCS,Metricon
2014,3,ESS,Dyson Heppell,120,CAR,MCG
2014,3,GWS,Callan Ward,119,MEL,Spotless
2014,3,BL,Pearce Hanley,118,GCS,Metricon
2014,3,GWS,Shane Mumford,118,MEL,Spotless
2014,3,FRE,Danyle Pearce,118,HAW,MCG
2014,3,PA,Hamish Hartlett,117,NM,Etihad
2014,3,HAW,Matthew Suckling,117,FRE,MCG
2014,3,RIC,Trent Cotchin,117,WB,Etihad
2014,3,GEE,Joel Selwood,116,COL,MCG
2014,3,HAW,Luke Breust,116,FRE,MCG
2014,3,HAW,Jonathan Simpkin,115,FRE,MCG
2014,3,PA,Ollie Wines,115,NM,Etihad
2014,3,WB,Matthew Boyd,115,RIC,Etihad
2014,3,NM,Nick Dal Santo,115,PA,Etihad
2014,3,SYD,Lance Franklin,113,ADE,Adelaide
2014,3,NM,Ryan Bastinac,113,PA,Etihad
2014,3,STK,Luke Dunstan,113,WCE,Domain
2014,3,HAW,Jordan Lewis,112,FRE,MCG
2014,3,HAW,Bradley Hill,112,FRE,MCG
2014,3,WCE,Dean Cox,112,STK,Domain
2014,3,ESS,Heath Hocking,111,CAR,MCG
2014,3,ESS,Brendon Goddard,110,CAR,MCG
2014,3,BL,Mitch Golby,110,GCS,Metricon
2014,3,ADE,Sam Jacobs,109,SYD,Adelaide
2014,3,COL,Jamie Elliott,108,GEE,MCG
2014,3,GEE,Mathew Stokes,106,COL,MCG
2014,3,ESS,Brent Stanton,106,CAR,MCG
2014,3,ADE,James Podsiadly,105,SYD,Adelaide
2014,3,GEE,Mitch Duncan,105,COL,MCG
2014,3,ADE,Rory Sloane,105,SYD,Adelaide
2014,3,GWS,Tomas Bugg,104,MEL,Spotless
2014,3,STK,Leigh Montagna,104,WCE,Domain
2014,3,HAW,Grant Birchall,103,FRE,MCG
2014,3,NM,Aaron Mullett,103,PA,Etihad
2014,3,WCE,Matt Priddis,102,STK,Domain
2014,3,CAR,Marc Murphy,102,ESS,MCG
2014,3,WCE,Jack Darling,102,STK,Domain
2014,3,GCS,Dion Prestia,102,BL,Metricon
2014,3,NM,Luke McDonald,101,PA,Etihad
2014,3,ESS,Jake Carlisle,101,CAR,MCG
2014,3,CAR,Bryce Gibbs,101,ESS,MCG
2014,3,SYD,Kieren Jack,101,ADE,Adelaide
2014,3,GCS,Jaeger O'Meara,100,BL,Metricon
2014,3,ESS,Mark Baguley,100,CAR,MCG
2014,3,GCS,David Swallow,99,BL,Metricon
2014,3,WCE,Andrew Gaff,99,STK,Domain
2014,3,SYD,Ben McGlynn,99,ADE,Adelaide
2014,3,GWS,Stephen Coniglio,99,MEL,Spotless
2014,3,NM,Lachlan Hansen,99,PA,Etihad
2014,3,HAW,Liam Shiels,99,FRE,MCG
2014,3,WCE,Scott Selwood,97,STK,Domain
2014,3,NM,Brent Harvey,97,PA,Etihad
2014,3,ADE,Richard Douglas,97,SYD,Adelaide
2014,3,PA,Matthew Broadbent,97,NM,Etihad
2014,3,ADE,Matthew Jaensch,96,SYD,Adelaide
2014,3,BL,Brent Moloney,96,GCS,Metricon
2014,3,ESS,Jobe Watson,96,CAR,MCG
2014,3,WB,Shaun Higgins,95,RIC,Etihad
2014,3,ESS,Michael Hibberd,95,CAR,MCG
2014,3,STK,Farren Ray,94,WCE,Domain
2014,3,COL,Scott Pendlebury,94,GEE,MCG
2014,3,GEE,Andrew Mackie,93,COL,MCG
2014,3,GEE,Jimmy Bartel,93,COL,MCG
2014,3,GWS,Curtly Hampton,93,MEL,Spotless
2014,3,HAW,Paul Puopolo,93,FRE,MCG
2014,3,NM,Todd Goldstein,93,PA,Etihad
2014,3,HAW,Shaun Burgoyne,92,FRE,MCG
2014,3,ESS,Jake Melksham,92,CAR,MCG
2014,3,ADE,Matthew Wright,91,SYD,Adelaide
2014,3,STK,Jack Newnes,91,WCE,Domain
2014,3,GCS,Trent McKenzie,91,BL,Metricon
2014,3,PA,Brad Ebert,91,NM,Etihad
2014,3,SYD,Nick Malceski,90,ADE,Adelaide
2014,3,COL,Dane Swan,90,GEE,MCG
2014,3,RIC,Reece Conca,90,WB,Etihad
2014,3,HAW,Cyril Rioli,90,FRE,MCG
2014,3,GCS,Sam Day,90,BL,Metricon
2014,3,NM,Shaun Atley,89,PA,Etihad
2014,3,GWS,Heath Shaw,89,MEL,Spotless
2014,3,NM,Leigh Adams,89,PA,Etihad
2014,3,GWS,Devon Smith,89,MEL,Spotless
2014,3,FRE,Matthew Pavlich,88,HAW,MCG
2014,3,HAW,Jack Gunston,88,FRE,MCG
2014,3,PA,Travis Boak,88,NM,Etihad
2014,3,RIC,Ben Griffiths,88,WB,Etihad
2014,3,MEL,Matt Jones,88,GWS,Spotless
2014,3,CAR,Kade Simpson,88,ESS,MCG
2014,3,GCS,Jarrod Harbrow,88,BL,Metricon
2014,3,COL,Nick Maxwell,88,GEE,MCG
2014,3,RIC,Jack Riewoldt,88,WB,Etihad
2014,3,PA,Justin Westhoff,87,NM,Etihad
2014,3,HAW,David Hale,87,FRE,MCG
2014,3,HAW,Taylor Duryea,87,FRE,MCG
2014,3,HAW,Jarryd Roughead,87,FRE,MCG
2014,3,COL,Dayne Beams,87,GEE,MCG
2014,3,WB,Adam Cooney,86,RIC,Etihad
2014,3,ADE,Josh Jenkins,86,SYD,Adelaide
2014,3,COL,Clinton Young,86,GEE,MCG
2014,3,FRE,Stephen Hill,86,HAW,MCG
2014,3,GEE,James Kelly,86,COL,MCG
2014,3,CAR,Dale Thomas,86,ESS,MCG
2014,3,FRE,Aaron Sandilands,86,HAW,MCG
2014,3,GWS,Toby Greene,85,MEL,Spotless
2014,3,WCE,Luke Shuey,85,STK,Domain
2014,3,STK,Clinton Jones,84,WCE,Domain
2014,3,STK,Nick Riewoldt,84,WCE,Domain
2014,3,FRE,Matt de Boer,84,HAW,MCG
2014,3,HAW,Josh Gibson,84,FRE,MCG
2014,3,GEE,Cameron Guthrie,84,COL,MCG
2014,3,WB,Lachie Hunter,84,RIC,Etihad
2014,3,GCS,Michael Rischitelli,83,BL,Metricon
2014,3,ESS,David Myers,83,CAR,MCG
2014,3,SYD,Josh P. Kennedy,83,ADE,Adelaide
2014,3,NM,Daniel Wells,83,PA,Etihad
2014,3,BL,Jordan Lisle,83,GCS,Metricon
2014,3,SYD,Jarrad McVeigh,83,ADE,Adelaide
2014,3,ADE,Patrick Dangerfield,83,SYD,Adelaide
2014,3,WB,Stewart Crameri,83,RIC,Etihad
2014,3,FRE,David Mundy,82,HAW,MCG
2014,3,COL,Luke Ball,82,GEE,MCG
2014,3,NM,Brad McKenzie,81,PA,Etihad
2014,3,CAR,Andrew Walker,81,ESS,MCG
2014,3,COL,Jesse White,81,GEE,MCG
2014,3,ESS,David Zaharakis,81,CAR,MCG
2014,3,ESS,Cale Hooker,81,CAR,MCG
2014,3,MEL,Jeremy Howe,81,GWS,Spotless
2014,3,WB,Liam Picken,80,RIC,Etihad
2014,3,SYD,Dan Hannebery,80,ADE,Adelaide
2014,3,WB,Robert Murphy,80,RIC,Etihad
2014,3,ESS,Michael Hurley,79,CAR,MCG
2014,3,STK,Lenny Hayes,79,WCE,Domain
2014,3,CAR,Mitch Robinson,79,ESS,MCG
2014,3,BL,Trent West,79,GCS,Metricon
2014,3,ADE,Rory Laird,77,SYD,Adelaide
2014,3,WCE,Brad Sheppard,77,STK,Domain
2014,3,WCE,Matt Rosa,77,STK,Domain
2014,3,SYD,Mike Pyke,77,ADE,Adelaide
2014,3,COL,Heritier Lumumba,77,GEE,MCG
2014,3,GEE,Hamish McIntosh,77,COL,MCG
2014,3,WB,Will Minson,77,RIC,Etihad
2014,3,CAR,Andrew Carrazzo,76,ESS,MCG
2014,3,COL,Alex Fasolo,76,GEE,MCG
2014,3,SYD,Heath Grundy,76,ADE,Adelaide
2014,3,WCE,Xavier Ellis,76,STK,Domain
2014,3,GEE,George Horlin-Smith,76,COL,MCG
2014,3,RIC,Dustin Martin,76,WB,Etihad
2014,3,PA,Angus Monfries,76,NM,Etihad
2014,3,MEL,James Frawley,75,GWS,Spotless
2014,3,GEE,Harry Taylor,75,COL,MCG
2014,3,GCS,Tom J Lynch,75,BL,Metricon
2014,3,WB,Liam Jones,75,RIC,Etihad
2014,3,GEE,Tom Hawkins,74,COL,MCG
2014,3,NM,Nathan Grima,74,PA,Etihad
2014,3,GCS,Kade Kolodjashnij,74,BL,Metricon
2014,3,STK,Rhys Stanley,74,WCE,Domain
2014,3,MEL,Jack Watts,74,GWS,Spotless
2014,3,STK,David Armitage,74,WCE,Domain
2014,3,GWS,Josh Kelly,73,MEL,Spotless
2014,3,PA,Kane Cornes,73,NM,Etihad
2014,3,PA,Dom Cassisi,73,NM,Etihad
2014,3,CAR,Sam Rowe,73,ESS,MCG
2014,3,PA,Chad Wingard,73,NM,Etihad
2014,3,MEL,Nathan Jones,73,GWS,Spotless
2014,3,RIC,Troy Chaplin,73,WB,Etihad
2014,3,WCE,Josh J Kennedy,72,STK,Domain
2014,3,STK,Nathan Wright,72,WCE,Domain
2014,3,COL,Tom Langdon,72,GEE,MCG
2014,3,WCE,Chris Masten,72,STK,Domain
2014,3,COL,Tyson Goldsack,72,GEE,MCG
2014,3,ESS,Dustin Fletcher,72,CAR,MCG
2014,3,FRE,Michael Johnson,71,HAW,MCG
2014,3,BL,Marco Paparone,71,GCS,Metricon
2014,3,ESS,Joe Daniher,71,CAR,MCG
2014,3,WCE,Darren Glass,71,STK,Domain
2014,3,ESS,Ben Howlett,70,CAR,MCG
2014,3,PA,Robbie Gray,70,NM,Etihad
2014,3,ADE,Brent Reilly,70,SYD,Adelaide
2014,3,MEL,Daniel Cross,70,GWS,Spotless
2014,3,MEL,Bernie Vince,70,GWS,Spotless
2014,3,ADE,Matthew Crouch,69,SYD,Adelaide
2014,3,COL,Jarryd Blair,69,GEE,MCG
2014,3,SYD,Lewis Jetta,69,ADE,Adelaide
2014,3,GEE,Steve Johnson,69,COL,MCG
2014,3,CAR,Troy Menzel,68,ESS,MCG
2014,3,GWS,Tom Scully,68,MEL,Spotless
2014,3,BL,Jed Adcock,68,GCS,Metricon
2014,3,GCS,Danny Stanley,68,BL,Metricon
2014,3,ADE,Brodie Smith,67,SYD,Adelaide
2014,3,RIC,Ricky Petterd,67,WB,Etihad
2014,3,GCS,Steven May,67,BL,Metricon
2014,3,RIC,Orren Stephenson,67,WB,Etihad
2014,3,GCS,Tom Nicholls,67,BL,Metricon
2014,3,CAR,Ed Curnow,66,ESS,MCG
2014,3,MEL,Jack Grimes,66,GWS,Spotless
2014,3,RIC,Bachar Houli,66,WB,Etihad
2014,3,FRE,Luke McPharlin,65,HAW,MCG
2014,3,ESS,Kyle Hardingham,65,CAR,MCG
2014,3,STK,Jarryn Geary,65,WCE,Domain
2014,3,MEL,Lynden Dunn,65,GWS,Spotless
2014,3,GEE,Jackson Sheringham,65,COL,MCG
2014,3,SYD,Nick Smith,65,ADE,Adelaide
2014,3,PA,Jack Hombsch,65,NM,Etihad
