year,round,player,prev rd score,three rd av,five rd av,season av,prev against opp,prev at venue,three rd av team for,three rd av opp against,last team opp,last team venue,score
2016,18,Aliir Aliir,55,53.3333333333,,46,,55,1568,1608,1664,1510,64
2016,18,Kane Mitchell,66,72.6666666667,69.3,72.6666666667,47,39,1491.3333333333,1563.3333333333,1424,1356,63
2016,18,Sam Mayes,74,81,83.2,71.2,82,67,1369,1718.3333333333,1202,1452,63
2016,18,Dean Towers,60,80,83.4,72,50,60,1568,1608,1664,1510,63
2016,18,Jack Billings,74,71.3333333333,74.2,79.3636363636,59,74,1483.3333333333,1592.6666666667,1479,1574,63
2016,18,Josh Wagner,73,72,70.8,69.8333333333,,,1711,1482,1283,1697,62
2016,18,Travis Varcoe,66,71.3333333333,69.2,63.9090909091,72,82,1665,1593,1627,1490,62
2016,18,Scott D Thompson,38,52.3333333333,52,60.4666666667,51,38,1425,1530.6666666667,1588,1406,62
2016,18,Tom McDonald,101,104,93.4,75.9375,50,77,1711,1482,1283,1697,61
2016,18,Rory Lobb,82,75.6666666667,75.6,66.875,88,61,1643,1516,1664,1531,61
2016,18,Ben Reid,78,68.3333333333,71.2,75.0714285714,,,1665,1593,1627,1490,61
2016,18,Tom Mitchell,109,88.6666666667,95.6,105.9375,143,109,1568,1608,1664,1510,61
2016,18,Ben Brown,103,89.6666666667,79,68.4375,33,103,1425,1530.6666666667,1588,1406,61
2016,18,Jayden Hunt,55,73.3333333333,63.4,54,,,1711,1482,1283,1697,61
2016,18,Caleb Daniel,57,78,77.4,80.5714285714,78,80,1762.6666666667,1627.6666666667,1885,1737,61
2016,18,Dane Rampe,69,77.3333333333,69.4,68.25,55,69,1568,1608,1664,1510,61
2016,18,Mark LeCras,107,100,88.6,84.875,87,100,1620.6666666667,1584.6666666667,1586,1586,61
2016,18,Nathan Drummond,25,25,25,25,,25,1677.6666666667,1408,1377,1791,60
2016,18,Marley Williams,33,51.6666666667,50.2,51.1666666667,65,75,1665,1593,1627,1490,60
2016,18,Liam Dawson,12,31.6666666667,37.68,31.6666666667,25,28,1369,1718.3333333333,1202,1452,60
2016,18,Easton Wood,92,82.3333333333,81.8,73.1818181818,70,82,1762.6666666667,1627.6666666667,1885,1737,60
2016,18,Kaiden Brand,36,58.3333333333,50,51,56,37,1684,1626.3333333333,1694,1730,60
2016,18,Martin Gleeson,53,58.3333333333,61.4,65.6428571429,66,46,1524.6666666667,1727.6666666667,1708,1590,59
2016,18,Dennis Armfield,61,76,79.2,67.2222222222,67,67,1501.6666666667,1579,1456,1430,59
2016,18,Tory Dickson,82,73.6666666667,64,65.9166666667,49,96,1762.6666666667,1627.6666666667,1885,1737,59
2016,18,Rory Atkins,92,78.6666666667,79.6,74.4375,76,40,1720.3333333333,1517.3333333333,1569,1416,59
2016,18,Jayden Short,72,71,68,56.4,52,72,1677.6666666667,1408,1377,1791,59
2016,18,Nick Smith,41,52,55.8,53.8666666667,57,41,1568,1608,1664,1510,59
2016,18,Josh Schache,40,38.3333333333,47.8,49.0666666667,,46,1369,1718.3333333333,1202,1452,59
2016,18,David Astbury,63,80.6666666667,65.2,59,66,63,1677.6666666667,1408,1377,1791,59
2016,18,Darcy Moore,44,54.6666666667,56.8,51.8461538462,,74,1665,1593,1627,1490,58
2016,18,Hayden Crozier,63,80.6666666667,82.6,74.3846153846,53,53,1461.3333333333,1526.3333333333,1425,1708,58
2016,18,Jarrod Garlett,56,67,54.8222222222,67,,80,1644.3333333333,1833.3333333333,1481,1742,58
2016,18,Ben Griffiths,132,83.3333333333,79,69.6363636364,58,132,1677.6666666667,1408,1377,1791,58
2016,18,Will Hams,75,61.3333333333,64.8,66.5,,70,1524.6666666667,1727.6666666667,1708,1590,57
2016,18,Andrew Mackie,116,100.3333333333,87.2,75.4666666667,52,113,1605,1613.6666666667,1671,1432,57
2016,18,Lachie Weller,61,49,59.6,59.375,44,,1461.3333333333,1526.3333333333,1425,1708,57
2016,18,Blaine Boekhorst,43,56.6666666667,53.9272727273,56.6666666667,55,,1501.6666666667,1579,1456,1430,57
2016,18,Simon White,99,70.6666666667,67.8,60.9090909091,49,30,1501.6666666667,1579,1456,1430,57
2016,18,Jack Riewoldt,79,80.3333333333,87.2,85.1875,75,79,1677.6666666667,1408,1377,1791,57
2016,18,Alex Neal-Bullen,51,49.5454545455,46.3818181818,53.5,65,54,1711,1482,1283,1697,56
2016,18,Koby Stevens,116,86.3333333333,96.4,91.8888888889,81,80,1762.6666666667,1627.6666666667,1885,1737,56
2016,18,Jack Watts,66,100,95.2,81.125,72,87,1711,1482,1283,1697,56
2016,18,Dylan Grimes,44,58.6666666667,60,50.9,37,44,1677.6666666667,1408,1377,1791,56
2016,18,Chad Wingard,94,77,75.2,74.1428571429,61,53,1491.3333333333,1563.3333333333,1424,1356,56
2016,18,Brad Sheppard,39,63.3333333333,63.4,67.8125,63,78,1620.6666666667,1584.6666666667,1586,1586,56
2016,18,Shane Biggs,77,78,78,80.9375,94,84,1762.6666666667,1627.6666666667,1885,1737,55
2016,18,Jed Bews,56,62.6666666667,54.475,62.6666666667,67,65,1605,1613.6666666667,1671,1432,55
2016,18,Majak Daw,58,75.6666666667,70.4,75.6666666667,,58,1425,1530.6666666667,1588,1406,55
2016,18,Jake Kolodjashnij,94,70.6666666667,60.2,52.3076923077,52,46,1605,1613.6666666667,1671,1432,54
2016,18,Jack Redden,31,50.6666666667,60.8,65.6428571429,105,57,1620.6666666667,1584.6666666667,1586,1586,54
2016,18,Nakia Cockatoo,52,62,59.2,58.2857142857,56,70,1605,1613.6666666667,1671,1432,54
2016,18,Tom Ruggles,93,81.3333333333,78.4,65,58,55,1605,1613.6666666667,1671,1432,54
2016,18,Josh J. Kennedy,49,67.6666666667,72.6,89.6875,86,101,1620.6666666667,1584.6666666667,1586,1586,54
2016,18,Jeremy Cameron,115,91,73,67,59,63,1643,1516,1664,1531,54
2016,18,Jacob Weitering,46,44,49.6,58.3571428571,53,,1501.6666666667,1579,1456,1430,53
2016,18,Jesse Hogan,48,90,88.2,84.625,73,61,1711,1482,1283,1697,53
2016,18,Nick Vlastuin,70,69.6666666667,62.4,66.9230769231,81,70,1677.6666666667,1408,1377,1791,53
2016,18,Paul Puopolo,92,70.3333333333,70,68.3125,78,93,1684,1626.3333333333,1694,1730,53
2016,18,Eric Hipwood,64,62.3333333333,,59.25,,,1369,1718.3333333333,1202,1452,53
2016,18,Jonathon Griffin,67,62.6666666667,61.6,64,,,1461.3333333333,1526.3333333333,1425,1708,52
2016,18,Shaun Atley,57,50,52.6,57.0625,41,57,1425,1530.6666666667,1588,1406,52
2016,18,Matt Taberner,72,60.3333333333,72.2,63.8571428571,23,23,1461.3333333333,1526.3333333333,1425,1708,52
2016,18,Conor McKenna,73,41,45,45.6666666667,,39,1524.6666666667,1727.6666666667,1708,1590,52
2016,18,Shane Yarran,,,,,,,1461.3333333333,1526.3333333333,1425,1708,52
2016,18,Jackson Nelson,60,46.6666666667,47.8,47.8,,60,1620.6666666667,1584.6666666667,1586,1586,52
2016,18,Harrison Himmelberg,44,,,44,,,1643,1516,1664,1531,52
2016,18,Sam Gilbert,61,60,53.4,62.6875,38,61,1483.3333333333,1592.6666666667,1479,1574,52
2016,18,Heath Grundy,71,56.3333333333,61,59.5,48,71,1568,1608,1664,1510,52
2016,18,Justin Westhoff,97,93.6666666667,81,82.8125,88,74,1491.3333333333,1563.3333333333,1424,1356,51
2016,18,Shane Kersten,70,44.6666666667,56.8,64.1428571429,86,78,1605,1613.6666666667,1671,1432,51
2016,18,Josh Jenkins,67,84,80.2,81.4375,60,70,1720.3333333333,1517.3333333333,1569,1416,51
2016,18,James Aish,98,76.6666666667,69,62,78,19,1665,1593,1627,1490,51
2016,18,Darcy Gardiner,49,33.3333333333,51.2,43.3076923077,36,51,1369,1718.3333333333,1202,1452,51
2016,18,Nathan Wright,52,53,46.2,45.75,,52,1483.3333333333,1592.6666666667,1479,1574,51
2016,18,Jonathon Marsh,61,71,61.84,68.5,,,1665,1593,1627,1490,51
2016,18,Courtenay Dempsey,47,59,59.4,68.7,20,70,1524.6666666667,1727.6666666667,1708,1590,51
2016,18,Brayden Maynard,61,63.3333333333,79.2,69.2857142857,,52,1665,1593,1627,1490,50
2016,18,Eddie Betts,78,81.3333333333,82.8,79.5,76,79,1720.3333333333,1517.3333333333,1569,1416,50
2016,18,Sam Kerridge,107,78,78,86.0625,91,,1501.6666666667,1579,1456,1430,50
2016,18,Rohan Bewick,31,61.3333333333,75,68.3846153846,,63,1369,1718.3333333333,1202,1452,50
2016,18,Joel Patfull,40,39.3333333333,41,40.5714285714,43,23,1643,1516,1664,1531,50
2016,18,Andrew Phillips,75,57,57,50.6,29,35,1501.6666666667,1579,1456,1430,50
2016,18,Lincoln McCarthy,56,58.3333333333,49.6,49.25,46,34,1605,1613.6666666667,1671,1432,50
2016,18,Sam J. Reid,56,55.6666666667,,55.6666666667,,,1643,1516,1664,1531,50
2016,18,Darcy Byrne-Jones,54,53,54.8,63.0714285714,84,52,1491.3333333333,1563.3333333333,1424,1356,50
2016,18,Harry Cunningham,48,51.3333333333,56.4,59,89,51,1568,1608,1664,1510,49
2016,18,Luke Hodge,77,102,92,87.5714285714,104,91,1684,1626.3333333333,1694,1730,49
2016,18,Oleg Markov,50,,,72.5,,50,1677.6666666667,1408,1377,1791,49
2016,18,Andrew Swallow,67,78,72.4,80.0666666667,,67,1425,1530.6666666667,1588,1406,49
2016,18,Mitch Brown,69,59.6666666667,63.4,62.9375,76,63,1524.6666666667,1727.6666666667,1708,1590,49
2016,18,Ben Stratton,54,57.6666666667,53,54.0625,64,66,1684,1626.3333333333,1694,1730,48
2016,18,Sharrod Wellingham,73,70.6666666667,64.6,63.8333333333,86,68,1620.6666666667,1584.6666666667,1586,1586,48
2016,18,Shaun McKernan,63,57.6666666667,55.6222222222,49,,50,1524.6666666667,1727.6666666667,1708,1590,48
2016,18,Mitch Wallis,116,80,79.4,81.75,80,45,1762.6666666667,1627.6666666667,1885,1737,48
2016,18,James Harmes,69,79.6666666667,67.4,68.6428571429,,,1711,1482,1283,1697,48
2016,18,Liam Sumner,31,40.6666666667,45.8,45.1666666667,,,1501.6666666667,1579,1456,1430,48
2016,18,Liam McBean,50,38.8333333333,35.9,42.5,,50,1677.6666666667,1408,1377,1791,48
2016,18,Brendon Ah Chee,70,57.6666666667,65.4,65.5,74,77,1491.3333333333,1563.3333333333,1424,1356,48
2016,18,Logan Austin,15,21,31.6,33.3333333333,,31,1491.3333333333,1563.3333333333,1424,1356,47
2016,18,Tom Barrass,66,55.6666666667,49.8,49.8,,47,1620.6666666667,1584.6666666667,1586,1586,47
2016,18,Jarman Impey,45,51.3333333333,52.8,53.2142857143,63,59,1491.3333333333,1563.3333333333,1424,1356,47
2016,18,Garrick Ibbotson,52,58.6666666667,53.6,60.5,26,104,1461.3333333333,1526.3333333333,1425,1708,47
2016,18,Liam Duggan,48,54.6666666667,54.4,52.8333333333,28,48,1620.6666666667,1584.6666666667,1586,1586,46
2016,18,Blake Acres,65,53,60.8,63.8,,65,1483.3333333333,1592.6666666667,1479,1574,46
2016,18,Neville Jetta,79,78,58.2,61.0666666667,24,52,1711,1482,1283,1697,46
2016,18,Chris Mayne,41,51.6666666667,71.4,75.0625,80,,1461.3333333333,1526.3333333333,1425,1708,45
2016,18,Patrick Ambrose,25,31,38.8,47.5833333333,53,36,1524.6666666667,1727.6666666667,1708,1590,45
2016,18,Sam Lloyd,78,77.6666666667,75.2,71.3125,66,78,1677.6666666667,1408,1377,1791,45
2016,18,Shane Edwards,48,64.3333333333,73.8,72.6666666667,42,48,1677.6666666667,1408,1377,1791,45
2016,18,Sam Butler,58,55,61.4,62,57,55,1620.6666666667,1584.6666666667,1586,1586,45
2016,18,Daniel Rioli,64,41,37,43,49,64,1677.6666666667,1408,1377,1791,45
2016,18,Callum Sinclair,58,47.6666666667,57.8,62.2666666667,91,58,1568,1608,1664,1510,45
2016,18,Tom Papley,56,50.3333333333,60.2,63.3,74,56,1568,1608,1664,1510,44
2016,18,Chris Masten,54,86.3333333333,80.6,73.4285714286,96,94,1620.6666666667,1584.6666666667,1586,1586,44
2016,18,Jonathon Patton,74,63,63.6,56.2,72,54,1643,1516,1664,1531,44
2016,18,Tom Clurey,49,43.3333333333,43.25,43.3333333333,,48,1491.3333333333,1563.3333333333,1424,1356,43
2016,18,Tom Lonergan,69,53,50.6,48.2857142857,0,35,1605,1613.6666666667,1671,1432,43
2016,18,Tom Liberatore,65,76.3333333333,81.6,85.8666666667,83,65,1762.6666666667,1627.6666666667,1885,1737,43
2016,18,Jordan Foote,,,,,,,1568,1608,1664,1510,43
2016,18,Mitch Robinson,70,60.3333333333,84.8,87.4,74,107,1369,1718.3333333333,1202,1452,42
2016,18,Rory Thompson,31,58.3333333333,41.8,40.5,33,60,1644.3333333333,1833.3333333333,1481,1742,42
2016,18,Harry Taylor,68,66.6666666667,70.8,63.375,66,66,1605,1613.6666666667,1671,1432,41
2016,18,Michael Firrito,57,45,37.6,45.8,52,57,1425,1530.6666666667,1588,1406,41
2016,18,Oscar McDonald,46,47,56,51.8888888889,,58,1711,1482,1283,1697,41
2016,18,Taylor Walker,48,72.3333333333,68.8,74.3125,58,65,1720.3333333333,1517.3333333333,1569,1416,41
2016,18,Luke Brown,45,50.6666666667,62.8,69,80,51,1720.3333333333,1517.3333333333,1569,1416,41
2016,18,Josh Hill,66,58.3333333333,66.6,63.4666666667,43,56,1620.6666666667,1584.6666666667,1586,1586,41
2016,18,Reece Conca,71,69,71.2,73.25,63,46,1677.6666666667,1408,1377,1791,41
2016,18,Jed Anderson,62,43,45.5,43,,62,1425,1530.6666666667,1588,1406,40
2016,18,Lachie Plowman,52,51.3333333333,56.6,54,,,1501.6666666667,1579,1456,1430,40
2016,18,Levi Casboult,30,38.3333333333,43.4,50.2857142857,49,63,1501.6666666667,1579,1456,1430,40
2016,18,Jonathan Giles,62,69.3333333333,70.8,62,56,59,1620.6666666667,1584.6666666667,1586,1586,40
2016,18,Tom Boyd,69,57,59,59,58,43,1762.6666666667,1627.6666666667,1885,1737,40
2016,18,Daniel McKenzie,57,55.6666666667,51.3428571429,54,72,57,1483.3333333333,1592.6666666667,1479,1574,39
2016,18,Aaron Mullett,40,49,53,58.75,50,40,1425,1530.6666666667,1588,1406,39
2016,18,Phil Davis,50,42.6666666667,45,49.3076923077,46,7,1643,1516,1664,1531,39
2016,18,Ben Keays,45,37.3333333333,39.6,47.6,,56,1369,1718.3333333333,1202,1452,38
2016,18,Adam Tomlinson,44,48.6666666667,52.2,50.5,52,63,1643,1516,1664,1531,37
2016,18,George Hewett,43,55.3333333333,49.4,59.1428571429,68,43,1568,1608,1664,1510,36
2016,18,Nathan Wilson,49,59.6666666667,57.2,66.5,64,52,1643,1516,1664,1531,36
2016,18,Fletcher Roberts,57,44.3333333333,33.2,36.3,46,36,1762.6666666667,1627.6666666667,1885,1737,36
2016,18,Cameron Sutcliffe,89,81,75.6,72.2666666667,44,103,1461.3333333333,1526.3333333333,1425,1708,35
2016,18,Harris Andrews,46,47.6666666667,50.6,47.6363636364,31,67,1369,1718.3333333333,1202,1452,35
2016,18,Sam Rowe,34,40.6666666667,41,38.3125,34,43,1501.6666666667,1579,1456,1430,35
2016,18,Travis Cloke,104,102.3333333333,91.4,80.1111111111,73,0,1665,1593,1627,1490,35
2016,18,Paul Stewart,43,39.6666666667,37.4,45.0909090909,81,48,1491.3333333333,1563.3333333333,1424,1356,34
2016,18,Adam Kennedy,90,49.6666666667,58.2,56.8333333333,55,45,1643,1516,1664,1531,34
2016,18,Kyle Hartigan,34,35.6666666667,38.2,52.5333333333,62,9,1720.3333333333,1517.3333333333,1569,1416,34
2016,18,Dale Morris,51,55,50.6,59.375,68,69,1762.6666666667,1627.6666666667,1885,1737,33
2016,18,Michael Hartley,34,41.6666666667,35.6,45.7692307692,,66,1524.6666666667,1727.6666666667,1708,1590,33
2016,18,Eric MacKenzie,66,51.6666666667,51.8,56.0909090909,,46,1620.6666666667,1584.6666666667,1586,1586,33
2016,18,Reuben William,47,,,48.5,,,1369,1718.3333333333,1202,1452,32
2016,18,Jesse Joyce,61,47,42,40.8333333333,,21,1644.3333333333,1833.3333333333,1481,1742,32
2016,18,Jack Silvagni,60,58.6666666667,,58.6666666667,,,1501.6666666667,1579,1456,1430,32
2016,18,Charlie Curnow,42,49,47.2,47.2,45,,1501.6666666667,1579,1456,1430,31
2016,18,Matthew Hammelmann,35,37,,37,,,1369,1718.3333333333,1202,1452,31
2016,18,Jay Schulz,69,47.6666666667,55.92,53,90,35,1491.3333333333,1563.3333333333,1424,1356,30
2016,18,Daniel Talia,71,74,64.8,65.75,54,36,1720.3333333333,1517.3333333333,1569,1416,30
2016,18,Alex Fasolo,71,66,69.2,74,87,31,1665,1593,1627,1490,27
2016,18,Josh Bruce,65,59.6666666667,56.8,62.375,81,65,1483.3333333333,1592.6666666667,1479,1574,26
2016,18,John Butcher,43.2,43.2,43.2,43.2,41,58,1491.3333333333,1563.3333333333,1424,1356,26
2016,18,Tim O'Brien,41,51,46.4,46.3636363636,45,54,1684,1626.3333333333,1694,1730,26
2016,18,Daniel Merrett,33,24.6666666667,29.6,33.7692307692,62,32,1369,1718.3333333333,1202,1452,24
2016,18,Zac Dawson,25,40,39.2,35.2,10,,1461.3333333333,1526.3333333333,1425,1708,22
2016,18,Jason Castagna,89,74.6666666667,,66,41,89,1677.6666666667,1408,1377,1791,21
2016,18,Jack Redpath,72,62.6666666667,58.6,70.8888888889,,79,1762.6666666667,1627.6666666667,1885,1737,20
2016,18,Nick Suban,57,53.6666666667,65,60.5714285714,58,29,1461.3333333333,1526.3333333333,1425,1708,20
2016,18,Nathan J. Brown,32,41,39.4,39.8,34,42,1665,1593,1627,1490,13
2016,18,Mitch McGovern,42,55,61.6,59.3125,63,,1720.3333333333,1517.3333333333,1569,1416,10
2016,18,Jack Sinclair,57,46.6666666667,60.6,60,45,57,1483.3333333333,1592.6666666667,1479,1574,9
2016,18,Ben Sinclair,81,72.3333333333,68,61.8333333333,,16,1665,1593,1627,1490,0
2016,19,Josh P. Kennedy,109,118.3333333333,109.8,103.75,93,95,1529.3333333333,1841.6666666667,1532,1586,156
2016,19,Scott Pendlebury,99,97,99.6,104.7647058824,85,124,1628,1551.6666666667,1528,1525,148
2016,19,David Mundy,92,88,86.2,85.5384615385,97,112,1484,1563.6666666667,1412,1475,148
2016,19,Dan Hannebery,90,90.3333333333,97.8,104.5294117647,102,86,1529.3333333333,1841.6666666667,1532,1586,145
2016,19,Taylor Adams,103,110,98.2,102.3636363636,,74,1628,1551.6666666667,1528,1525,140
2016,19,Patrick Dangerfield,118,129,125,120,143,118,1631,1590.6666666667,1771,1714,135
2016,19,Lachie Neale,124,108.6666666667,108.2,108.1764705882,36,72,1484,1563.6666666667,1412,1475,131
2016,19,Rory Sloane,76,101.6666666667,113.8,105.9411764706,136,106,1646.6666666667,1643.6666666667,1722,1628,128
2016,19,Brodie Grundy,82,111.6666666667,108.4,95.5625,82,102,1628,1551.6666666667,1528,1525,127
2016,19,Heath Shaw,110,83.6666666667,81.8,102.9411764706,102,85,1660.3333333333,1705,1470,1664,125
2016,19,John Butcher,26,37.4666666667,39.76,26,,,1457,1739,1720,1557,124
2016,19,Josh Smith,69,65.6666666667,69.2,70.0769230769,97,53,1628,1551.6666666667,1528,1525,123
2016,19,Jamie Macmillan,94,78.3333333333,72.8,70.0588235294,74,94,1489,1537.6666666667,1535,1644,118
2016,19,Luke Parker,116,108.3333333333,124.6,108.7647058824,82,87,1529.3333333333,1841.6666666667,1532,1586,118
2016,19,Andrew Gaff,76,91.3333333333,97.4,92.0625,74,100,1491.3333333333,1583,1539,1495,117
2016,19,Hayden Crozier,58,70.3333333333,76.8,73.2142857143,,63,1484,1563.6666666667,1412,1475,114
2016,19,Shaun Burgoyne,76,98,87,80.4705882353,37,83,1697.3333333333,1611,1628,1802,113
2016,19,Adam Treloar,93,103.3333333333,102.4,108.0588235294,119,75,1628,1551.6666666667,1528,1525,113
2016,19,Dustin Martin,103,122.3333333333,118.6,105.9411764706,132,,1608.6666666667,1539,1512,,112
2016,19,Joe Daniher,73,67,73.6,69,47,64,1580.3333333333,1633.6666666667,1572,1639,112
2016,19,Aaron Young,67,74.6666666667,72,76.75,72,,1457,1739,1720,1557,112
2016,19,Ollie Wines,105,100.6666666667,99.4,97.2352941176,118,,1457,1739,1720,1557,110
2016,19,Chris Mayne,45,54.3333333333,56.6,73.2941176471,61,41,1484,1563.6666666667,1412,1475,110
2016,19,Dom Tyson,127,97.6666666667,85.8,88,82,83,1712,1604,1748,1654,110
2016,19,Steele Sidebottom,96,108.3333333333,94.6,102.4,96,64,1628,1551.6666666667,1528,1525,109
2016,19,Jack Watts,56,78.6666666667,87.2,79.6470588235,53,120,1712,1604,1748,1654,109
2016,19,Jackson Trengove,90,81.3333333333,88.4,70.4375,95,35,1457,1739,1720,1557,109
2016,19,Isaac Heeney,68,59,61.6,68.6666666667,17,74,1529.3333333333,1841.6666666667,1532,1586,108
2016,19,Ed Langdon,93,70.3333333333,64.4,55.375,,70,1484,1563.6666666667,1412,1475,108
2016,19,Rory Laird,86,98.6666666667,97.2,95.1666666667,123,75,1646.6666666667,1643.6666666667,1722,1628,107
2016,19,Stephen Coniglio,106,109.6666666667,111.6,105.875,92,113,1660.3333333333,1705,1470,1664,107
2016,19,Craig Bird,94,93.3333333333,79.2,80.5384615385,,78,1580.3333333333,1633.6666666667,1572,1639,107
2016,19,Matt Crouch,128,95.6666666667,98.6,88.6,80,84,1646.6666666667,1643.6666666667,1722,1628,106
2016,19,Brad Ebert,99,63.6666666667,78.8,84.3125,99,64,1457,1739,1720,1557,106
2016,19,Steve Johnson,88,74.6666666667,87.8,82,67,75,1660.3333333333,1705,1470,1664,106
2016,19,Bryce Gibbs,131,111.6666666667,113,107.2352941176,112,,1544.6666666667,1398,1486,,106
2016,19,Max Gawn,120,110.6666666667,112.8,104.2941176471,138,100,1712,1604,1748,1654,106
2016,19,Tom Mitchell,61,88.3333333333,88.2,103.2941176471,,41,1529.3333333333,1841.6666666667,1532,1586,105
2016,19,Zac Clarke,71,75,60,54,83,101,1484,1563.6666666667,1412,1475,105
2016,19,Devon Smith,94,89.6666666667,78.6,76.2857142857,82,69,1660.3333333333,1705,1470,1664,105
2016,19,Scott Thompson,81,92.3333333333,91,93.9375,72,104,1646.6666666667,1643.6666666667,1722,1628,104
2016,19,Andrew Mackie,57,95.3333333333,84.4,74.3125,64,57,1631,1590.6666666667,1771,1714,104
2016,19,Bachar Houli,55,77,87.8,90.8571428571,110,,1608.6666666667,1539,1512,,103
2016,19,Matthew Leuenberger,101,75.6666666667,76.6,72.7333333333,88,73,1580.3333333333,1633.6666666667,1572,1639,103
2016,19,Luke Shuey,103,102,103,96.2941176471,93,104,1491.3333333333,1583,1539,1495,103
2016,19,Brendon Goddard,140,113.3333333333,108.6,103.3529411765,125,106,1580.3333333333,1633.6666666667,1572,1639,103
2016,19,Rhys Stanley,87,78,58.2,61.0714285714,41,87,1631,1590.6666666667,1771,1714,103
2016,19,Zach Tuohy,68,72,67.8,68.5294117647,81,,1544.6666666667,1398,1486,,103
2016,19,Nick Dal Santo,99,86.6666666667,84.8,86.375,81,99,1489,1537.6666666667,1535,1644,102
2016,19,Adam Cooney,80,81.6666666667,92.4,88.1875,86,89,1580.3333333333,1633.6666666667,1572,1639,102
2016,19,Zac Williams,67,75.3333333333,83,84.8666666667,80,66,1660.3333333333,1705,1470,1664,102
2016,19,Lance Franklin,98,86,95.6,93.8235294118,82,82,1529.3333333333,1841.6666666667,1532,1586,102
2016,19,Matt Priddis,138,111.3333333333,103.6,101.6875,84,91,1491.3333333333,1583,1539,1495,102
2016,19,Sam Gibson,117,96.3333333333,92,88.2352941176,70,117,1489,1537.6666666667,1535,1644,101
2016,19,Jordan Lewis,113,106.3333333333,107.6,102.2941176471,110,113,1697.3333333333,1611,1628,1802,101
2016,19,Sebastian Ross,69,88.6666666667,88.8,96.5294117647,82,69,1600.3333333333,1504,1552,1644,101
2016,19,Zach Merrett,130,136,127.2,118.0588235294,31,128,1580.3333333333,1633.6666666667,1572,1639,101
2016,19,Aaron Vandenberg,36,61.3333333333,60.2,56.4444444444,69,71,1712,1604,1748,1654,100
2016,19,Angus Brayshaw,93,69,59,59,69,39,1712,1604,1748,1654,100
2016,19,Steven Motlop,98,86,87.4,80.1764705882,113,98,1631,1590.6666666667,1771,1714,100
2016,19,Shane Biggs,55,72,74.4,79.4117647059,83,,1708.6666666667,1509,1471,1587,100
2016,19,Billy Stretch,79,70.3333333333,59.2,66.4545454545,66,65,1712,1604,1748,1654,100
2016,19,Mitch Duncan,84,96.6666666667,97.6,95.6470588235,100,84,1631,1590.6666666667,1771,1714,99
2016,19,Jimmy Bartel,116,76.6666666667,88.6,90.4375,121,116,1631,1590.6666666667,1771,1714,98
2016,19,Patrick Cripps,140,112.6666666667,97.6,95.0625,88,,1544.6666666667,1398,1486,,98
2016,19,Ed Curnow,119,96.6666666667,102,102.4117647059,93,,1544.6666666667,1398,1486,,98
2016,19,Nathan Jones,111,98.3333333333,103.6,97.5294117647,127,131,1712,1604,1748,1654,97
2016,19,Todd Goldstein,69,85.3333333333,87.6,98.875,113,69,1489,1537.6666666667,1535,1644,97
2016,19,Travis Boak,119,110.6666666667,107.8,90.2352941176,104,107,1457,1739,1720,1557,97
2016,19,Tom Scully,121,91.6666666667,91.2,96.2352941176,86,65,1660.3333333333,1705,1470,1664,97
2016,19,Jack Crisp,93,90,83.8,82.4117647059,115,63,1628,1551.6666666667,1528,1525,96
2016,19,Archie Smith,,,,,,,1449.3333333333,1552.3333333333,1350,1394,96
2016,19,Paul Seedsman,66,90.3333333333,88.4,79.5384615385,128,66,1646.6666666667,1643.6666666667,1722,1628,96
2016,19,Richard Douglas,74,71.3333333333,76.8,73.2941176471,80,68,1646.6666666667,1643.6666666667,1722,1628,96
2016,19,Sam Day,108,65.6666666667,56.2,55.8,50,79,1661.6666666667,1472.6666666667,1436,1302,95
2016,19,James Aish,51,69,72,60.9,14,74,1628,1551.6666666667,1528,1525,95
2016,19,Dean Towers,63,73.6666666667,85.2,71,,,1529.3333333333,1841.6666666667,1532,1586,95
2016,19,Alex Rance,66,72.3333333333,69.4,74.1333333333,66,,1608.6666666667,1539,1512,,94
2016,19,Scott Lycett,98,88.6666666667,79.2,87.2666666667,98,75,1491.3333333333,1583,1539,1495,94
2016,19,Brandon Ellis,64,85.6666666667,96,91.6470588235,93,,1608.6666666667,1539,1512,,94
2016,19,Eddie Betts,50,67.3333333333,73.2,77.7647058824,89,78,1646.6666666667,1643.6666666667,1722,1628,94
2016,19,Luke Brown,41,44.6666666667,55.8,67.1333333333,70,48,1646.6666666667,1643.6666666667,1722,1628,94
2016,19,Mark Blicavs,86,71.3333333333,83.6,86.8823529412,113,86,1631,1590.6666666667,1771,1714,93
2016,19,Corey Enright,106,99,94.4,87.625,95,106,1631,1590.6666666667,1771,1714,93
2016,19,Robbie Gray,99,112,103.8,99.9285714286,115,115,1457,1739,1720,1557,93
2016,19,Matt Jones,97,92.3333333333,78.2,78.125,64,56,1712,1604,1748,1654,93
2016,19,Harry Cunningham,49,50.6666666667,54.8,58.2307692308,47,85,1529.3333333333,1841.6666666667,1532,1586,92
2016,19,Chad Wingard,56,67.6666666667,73.8,72.9333333333,68,94,1457,1739,1720,1557,92
2016,19,Brent Harvey,91,86.3333333333,83,84.6470588235,77,91,1489,1537.6666666667,1535,1644,91
2016,19,Joel Selwood,106,109.6666666667,108.8,102.9411764706,102,106,1631,1590.6666666667,1771,1714,91
